Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,7.0,-20.0,-10.0,-7.0,-3.0,-7.0,3.0
LG,-7.0,0.0,-27.0,-17.0,-14.0,-10.0,-14.0,-4.0
SK,20.0,27.0,0.0,10.0,13.0,17.0,13.0,23.0
두산,10.0,17.0,-10.0,0.0,3.0,7.0,3.0,13.0
롯데,7.0,14.0,-13.0,-3.0,0.0,4.0,0.0,10.0
삼성,3.0,10.0,-17.0,-7.0,-4.0,0.0,-4.0,6.0
한화,7.0,14.0,-13.0,-3.0,0.0,4.0,0.0,10.0
히어로즈,-3.0,4.0,-23.0,-13.0,-10.0,-6.0,-10.0,0.0
