Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,4.5,1.0,1.5,9.0,5.0,5.0,3.0
두산,-4.5,0.0,-3.5,-3.0,4.5,0.5,0.5,-1.5
롯데,-1.0,3.5,0.0,0.5,8.0,4.0,4.0,2.0
삼성,-1.5,3.0,-0.5,0.0,7.5,3.5,3.5,1.5
쌍방울,-9.0,-4.5,-8.0,-7.5,0.0,-4.0,-4.0,-6.0
한화,-5.0,-0.5,-4.0,-3.5,4.0,0.0,0.0,-2.0
해태,-5.0,-0.5,-4.0,-3.5,4.0,0.0,0.0,-2.0
현대,-3.0,1.5,-2.0,-1.5,6.0,2.0,2.0,0.0
