Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,4.0,7.5,10.0,22.0,17.0,11.5,9.0
OB,-4.0,0.0,3.5,6.0,18.0,13.0,7.5,5.0
롯데,-7.5,-3.5,0.0,2.5,14.5,9.5,4.0,1.5
삼성,-10.0,-6.0,-2.5,0.0,12.0,7.0,1.5,-1.0
쌍방울,-22.0,-18.0,-14.5,-12.0,0.0,-5.0,-10.5,-13.0
태평양,-17.0,-13.0,-9.5,-7.0,5.0,0.0,-5.5,-8.0
한화,-11.5,-7.5,-4.0,-1.5,10.5,5.5,0.0,-2.5
해태,-9.0,-5.0,-1.5,1.0,13.0,8.0,2.5,0.0
