Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-4.0,-8.0,-2.0,19.5,3.0,2.0,-2.5
두산,4.0,0.0,-4.0,2.0,23.5,7.0,6.0,1.5
롯데,8.0,4.0,0.0,6.0,27.5,11.0,10.0,5.5
삼성,2.0,-2.0,-6.0,0.0,21.5,5.0,4.0,-0.5
쌍방울,-19.5,-23.5,-27.5,-21.5,0.0,-16.5,-17.5,-22.0
한화,-3.0,-7.0,-11.0,-5.0,16.5,0.0,-1.0,-5.5
해태,-2.0,-6.0,-10.0,-4.0,17.5,1.0,0.0,-4.5
현대,2.5,-1.5,-5.5,0.5,22.0,5.5,4.5,0.0
