Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,2.0,6.5,9.5,16.0,15.0,7.5,12.0
OB,-2.0,0.0,4.5,7.5,14.0,13.0,5.5,10.0
롯데,-6.5,-4.5,0.0,3.0,9.5,8.5,1.0,5.5
삼성,-9.5,-7.5,-3.0,0.0,6.5,5.5,-2.0,2.5
쌍방울,-16.0,-14.0,-9.5,-6.5,0.0,-1.0,-8.5,-4.0
태평양,-15.0,-13.0,-8.5,-5.5,1.0,0.0,-7.5,-3.0
한화,-7.5,-5.5,-1.0,2.0,8.5,7.5,0.0,4.5
해태,-12.0,-10.0,-5.5,-2.5,4.0,3.0,-4.5,0.0
