Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,18.5,5.5,7.0,13.0,14.0,31.5,14.5
LG,-18.5,0.0,-13.0,-11.5,-5.5,-4.5,13.0,-4.0
SK,-5.5,13.0,0.0,1.5,7.5,8.5,26.0,9.0
두산,-7.0,11.5,-1.5,0.0,6.0,7.0,24.5,7.5
롯데,-13.0,5.5,-7.5,-6.0,0.0,1.0,18.5,1.5
삼성,-14.0,4.5,-8.5,-7.0,-1.0,0.0,17.5,0.5
한화,-31.5,-13.0,-26.0,-24.5,-18.5,-17.5,0.0,-17.0
히어로즈,-14.5,4.0,-9.0,-7.5,-1.5,-0.5,17.0,0.0
