Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,8.0,4.0,0.5,7.5,-8.0,-4.5,-3.0
LG,-8.0,0.0,-4.0,-7.5,-0.5,-16.0,-12.5,-11.0
SK,-4.0,4.0,0.0,-3.5,3.5,-12.0,-8.5,-7.0
두산,-0.5,7.5,3.5,0.0,7.0,-8.5,-5.0,-3.5
롯데,-7.5,0.5,-3.5,-7.0,0.0,-15.5,-12.0,-10.5
삼성,8.0,16.0,12.0,8.5,15.5,0.0,3.5,5.0
한화,4.5,12.5,8.5,5.0,12.0,-3.5,0.0,1.5
현대,3.0,11.0,7.0,3.5,10.5,-5.0,-1.5,0.0
