Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,3.0,5.0,-6.0,-1.5,-1.0,2.5,-13.5
OB,-3.0,0.0,2.0,-9.0,-4.5,-4.0,-0.5,-16.5
롯데,-5.0,-2.0,0.0,-11.0,-6.5,-6.0,-2.5,-18.5
삼성,6.0,9.0,11.0,0.0,4.5,5.0,8.5,-7.5
쌍방울,1.5,4.5,6.5,-4.5,0.0,0.5,4.0,-12.0
한화,1.0,4.0,6.0,-5.0,-0.5,0.0,3.5,-12.5
해태,-2.5,0.5,2.5,-8.5,-4.0,-3.5,0.0,-16.0
현대,13.5,16.5,18.5,7.5,12.0,12.5,16.0,0.0
