Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,5.0,5.0,-4.5,4.0,2.5,5.5,-14.5
OB,-5.0,0.0,0.0,-9.5,-1.0,-2.5,0.5,-19.5
롯데,-5.0,0.0,0.0,-9.5,-1.0,-2.5,0.5,-19.5
삼성,4.5,9.5,9.5,0.0,8.5,7.0,10.0,-10.0
쌍방울,-4.0,1.0,1.0,-8.5,0.0,-1.5,1.5,-18.5
한화,-2.5,2.5,2.5,-7.0,1.5,0.0,3.0,-17.0
해태,-5.5,-0.5,-0.5,-10.0,-1.5,-3.0,0.0,-20.0
현대,14.5,19.5,19.5,10.0,18.5,17.0,20.0,0.0
