Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,-2.5,-5.0,-3.0,5.0,0.0,2.0,3.5
LG,2.5,0.0,-2.5,-0.5,7.5,2.5,4.5,6.0
SK,5.0,2.5,0.0,2.0,10.0,5.0,7.0,8.5
두산,3.0,0.5,-2.0,0.0,8.0,3.0,5.0,6.5
롯데,-5.0,-7.5,-10.0,-8.0,0.0,-5.0,-3.0,-1.5
삼성,0.0,-2.5,-5.0,-3.0,5.0,0.0,2.0,3.5
한화,-2.0,-4.5,-7.0,-5.0,3.0,-2.0,0.0,1.5
히어로즈,-3.5,-6.0,-8.5,-6.5,1.5,-3.5,-1.5,0.0
