Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-1.5,-10.0,3.0,-6.5,1.0,-3.0,2.0
LG,1.5,0.0,-8.5,4.5,-5.0,2.5,-1.5,3.5
SK,10.0,8.5,0.0,13.0,3.5,11.0,7.0,12.0
넥센,-3.0,-4.5,-13.0,0.0,-9.5,-2.0,-6.0,-1.0
두산,6.5,5.0,-3.5,9.5,0.0,7.5,3.5,8.5
롯데,-1.0,-2.5,-11.0,2.0,-7.5,0.0,-4.0,1.0
삼성,3.0,1.5,-7.0,6.0,-3.5,4.0,0.0,5.0
한화,-2.0,-3.5,-12.0,1.0,-8.5,-1.0,-5.0,0.0
