Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,10.0,8.0,8.5,12.5,5.0,9.0,4.0
OB,-10.0,0.0,-2.0,-1.5,2.5,-5.0,-1.0,-6.0
롯데,-8.0,2.0,0.0,0.5,4.5,-3.0,1.0,-4.0
삼성,-8.5,1.5,-0.5,0.0,4.0,-3.5,0.5,-4.5
쌍방울,-12.5,-2.5,-4.5,-4.0,0.0,-7.5,-3.5,-8.5
태평양,-5.0,5.0,3.0,3.5,7.5,0.0,4.0,-1.0
한화,-9.0,1.0,-1.0,-0.5,3.5,-4.0,0.0,-5.0
해태,-4.0,6.0,4.0,4.5,8.5,1.0,5.0,0.0
