Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,4.5,5.0,3.0,2.0,7.5,1.0,5.5
OB,-4.5,0.0,0.5,-1.5,-2.5,3.0,-3.5,1.0
롯데,-5.0,-0.5,0.0,-2.0,-3.0,2.5,-4.0,0.5
삼성,-3.0,1.5,2.0,0.0,-1.0,4.5,-2.0,2.5
쌍방울,-2.0,2.5,3.0,1.0,0.0,5.5,-1.0,3.5
한화,-7.5,-3.0,-2.5,-4.5,-5.5,0.0,-6.5,-2.0
해태,-1.0,3.5,4.0,2.0,1.0,6.5,0.0,4.5
현대,-5.5,-1.0,-0.5,-2.5,-3.5,2.0,-4.5,0.0
