Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,1.5,-4.5,-5.0,-14.5,-15.0,-17.5,-13.0
OB,-1.5,0.0,-6.0,-6.5,-16.0,-16.5,-19.0,-14.5
롯데,4.5,6.0,0.0,-0.5,-10.0,-10.5,-13.0,-8.5
삼성,5.0,6.5,0.5,0.0,-9.5,-10.0,-12.5,-8.0
쌍방울,14.5,16.0,10.0,9.5,0.0,-0.5,-3.0,1.5
한화,15.0,16.5,10.5,10.0,0.5,0.0,-2.5,2.0
해태,17.5,19.0,13.0,12.5,3.0,2.5,0.0,4.5
현대,13.0,14.5,8.5,8.0,-1.5,-2.0,-4.5,0.0
