Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-11.5,-12.5,-9.0,29.0,-7.0,-0.5,-5.5
두산,11.5,0.0,-1.0,2.5,40.5,4.5,11.0,6.0
롯데,12.5,1.0,0.0,3.5,41.5,5.5,12.0,7.0
삼성,9.0,-2.5,-3.5,0.0,38.0,2.0,8.5,3.5
쌍방울,-29.0,-40.5,-41.5,-38.0,0.0,-36.0,-29.5,-34.5
한화,7.0,-4.5,-5.5,-2.0,36.0,0.0,6.5,1.5
해태,0.5,-11.0,-12.0,-8.5,29.5,-6.5,0.0,-5.0
현대,5.5,-6.0,-7.0,-3.5,34.5,-1.5,5.0,0.0
