Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-2.5,-5.0,0.0,17.5,6.0,4.5,0.5
두산,2.5,0.0,-2.5,2.5,20.0,8.5,7.0,3.0
롯데,5.0,2.5,0.0,5.0,22.5,11.0,9.5,5.5
삼성,0.0,-2.5,-5.0,0.0,17.5,6.0,4.5,0.5
쌍방울,-17.5,-20.0,-22.5,-17.5,0.0,-11.5,-13.0,-17.0
한화,-6.0,-8.5,-11.0,-6.0,11.5,0.0,-1.5,-5.5
해태,-4.5,-7.0,-9.5,-4.5,13.0,1.5,0.0,-4.0
현대,-0.5,-3.0,-5.5,-0.5,17.0,5.5,4.0,0.0
