Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,5.0,-4.5,1.0,-4.0,-6.5,-12.0,9.0
LG,-5.0,0.0,-9.5,-4.0,-9.0,-11.5,-17.0,4.0
SK,4.5,9.5,0.0,5.5,0.5,-2.0,-7.5,13.5
넥센,-1.0,4.0,-5.5,0.0,-5.0,-7.5,-13.0,8.0
두산,4.0,9.0,-0.5,5.0,0.0,-2.5,-8.0,13.0
롯데,6.5,11.5,2.0,7.5,2.5,0.0,-5.5,15.5
삼성,12.0,17.0,7.5,13.0,8.0,5.5,0.0,21.0
한화,-9.0,-4.0,-13.5,-8.0,-13.0,-15.5,-21.0,0.0
