Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,3.0,-0.5,3.5,6.5,-3.0,-6.0,-7.5
LG,-3.0,0.0,-3.5,0.5,3.5,-6.0,-9.0,-10.5
SK,0.5,3.5,0.0,4.0,7.0,-2.5,-5.5,-7.0
두산,-3.5,-0.5,-4.0,0.0,3.0,-6.5,-9.5,-11.0
롯데,-6.5,-3.5,-7.0,-3.0,0.0,-9.5,-12.5,-14.0
삼성,3.0,6.0,2.5,6.5,9.5,0.0,-3.0,-4.5
한화,6.0,9.0,5.5,9.5,12.5,3.0,0.0,-1.5
현대,7.5,10.5,7.0,11.0,14.0,4.5,1.5,0.0
