Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,6.5,-5.0,1.0,-3.5,-5.0,-10.0,12.0
LG,-6.5,0.0,-11.5,-5.5,-10.0,-11.5,-16.5,5.5
SK,5.0,11.5,0.0,6.0,1.5,0.0,-5.0,17.0
넥센,-1.0,5.5,-6.0,0.0,-4.5,-6.0,-11.0,11.0
두산,3.5,10.0,-1.5,4.5,0.0,-1.5,-6.5,15.5
롯데,5.0,11.5,0.0,6.0,1.5,0.0,-5.0,17.0
삼성,10.0,16.5,5.0,11.0,6.5,5.0,0.0,22.0
한화,-12.0,-5.5,-17.0,-11.0,-15.5,-17.0,-22.0,0.0
