Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,8.5,-4.0,-16.0,-12.0,5.0,2.5,-20.0
OB,-8.5,0.0,-12.5,-24.5,-20.5,-3.5,-6.0,-28.5
롯데,4.0,12.5,0.0,-12.0,-8.0,9.0,6.5,-16.0
빙그레,16.0,24.5,12.0,0.0,4.0,21.0,18.5,-4.0
삼성,12.0,20.5,8.0,-4.0,0.0,17.0,14.5,-8.0
쌍방울,-5.0,3.5,-9.0,-21.0,-17.0,0.0,-2.5,-25.0
태평양,-2.5,6.0,-6.5,-18.5,-14.5,2.5,0.0,-22.5
해태,20.0,28.5,16.0,4.0,8.0,25.0,22.5,0.0
