Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-12.0,5.5,-2.0,-7.0,-8.0,-4.0,-13.0,15.5
LG,12.0,0.0,17.5,10.0,5.0,4.0,8.0,-1.0,27.5
NC,-5.5,-17.5,0.0,-7.5,-12.5,-13.5,-9.5,-18.5,10.0
SK,2.0,-10.0,7.5,0.0,-5.0,-6.0,-2.0,-11.0,17.5
넥센,7.0,-5.0,12.5,5.0,0.0,-1.0,3.0,-6.0,22.5
두산,8.0,-4.0,13.5,6.0,1.0,0.0,4.0,-5.0,23.5
롯데,4.0,-8.0,9.5,2.0,-3.0,-4.0,0.0,-9.0,19.5
삼성,13.0,1.0,18.5,11.0,6.0,5.0,9.0,0.0,28.5
한화,-15.5,-27.5,-10.0,-17.5,-22.5,-23.5,-19.5,-28.5,0.0
