Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,9.0,12.0,8.5,31.0,3.0,15.0,9.0
LG,-9.0,0.0,3.0,-0.5,22.0,-6.0,6.0,0.0
SK,-12.0,-3.0,0.0,-3.5,19.0,-9.0,3.0,-3.0
두산,-8.5,0.5,3.5,0.0,22.5,-5.5,6.5,0.5
롯데,-31.0,-22.0,-19.0,-22.5,0.0,-28.0,-16.0,-22.0
삼성,-3.0,6.0,9.0,5.5,28.0,0.0,12.0,6.0
한화,-15.0,-6.0,-3.0,-6.5,16.0,-12.0,0.0,-6.0
현대,-9.0,0.0,3.0,-0.5,22.0,-6.0,6.0,0.0
