Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,14.0,-17.0,-7.0,-5.0,-2.0,-7.0,8.0
LG,-14.0,0.0,-31.0,-21.0,-19.0,-16.0,-21.0,-6.0
SK,17.0,31.0,0.0,10.0,12.0,15.0,10.0,25.0
두산,7.0,21.0,-10.0,0.0,2.0,5.0,0.0,15.0
롯데,5.0,19.0,-12.0,-2.0,0.0,3.0,-2.0,13.0
삼성,2.0,16.0,-15.0,-5.0,-3.0,0.0,-5.0,10.0
한화,7.0,21.0,-10.0,0.0,2.0,5.0,0.0,15.0
히어로즈,-8.0,6.0,-25.0,-15.0,-13.0,-10.0,-15.0,0.0
