Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,11.0,9.0,7.5,13.5,6.0,10.0,4.0
OB,-11.0,0.0,-2.0,-3.5,2.5,-5.0,-1.0,-7.0
롯데,-9.0,2.0,0.0,-1.5,4.5,-3.0,1.0,-5.0
삼성,-7.5,3.5,1.5,0.0,6.0,-1.5,2.5,-3.5
쌍방울,-13.5,-2.5,-4.5,-6.0,0.0,-7.5,-3.5,-9.5
태평양,-6.0,5.0,3.0,1.5,7.5,0.0,4.0,-2.0
한화,-10.0,1.0,-1.0,-2.5,3.5,-4.0,0.0,-6.0
해태,-4.0,7.0,5.0,3.5,9.5,2.0,6.0,0.0
