Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-5.0,-12.5,-5.0,22.5,0.0,1.0,-3.5
두산,5.0,0.0,-7.5,0.0,27.5,5.0,6.0,1.5
롯데,12.5,7.5,0.0,7.5,35.0,12.5,13.5,9.0
삼성,5.0,0.0,-7.5,0.0,27.5,5.0,6.0,1.5
쌍방울,-22.5,-27.5,-35.0,-27.5,0.0,-22.5,-21.5,-26.0
한화,0.0,-5.0,-12.5,-5.0,22.5,0.0,1.0,-3.5
해태,-1.0,-6.0,-13.5,-6.0,21.5,-1.0,0.0,-4.5
현대,3.5,-1.5,-9.0,-1.5,26.0,3.5,4.5,0.0
