Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,3.5,-8.0,4.0,-4.5,4.0,-1.0,7.0
LG,-3.5,0.0,-11.5,0.5,-8.0,0.5,-4.5,3.5
SK,8.0,11.5,0.0,12.0,3.5,12.0,7.0,15.0
넥센,-4.0,-0.5,-12.0,0.0,-8.5,0.0,-5.0,3.0
두산,4.5,8.0,-3.5,8.5,0.0,8.5,3.5,11.5
롯데,-4.0,-0.5,-12.0,0.0,-8.5,0.0,-5.0,3.0
삼성,1.0,4.5,-7.0,5.0,-3.5,5.0,0.0,8.0
한화,-7.0,-3.5,-15.0,-3.0,-11.5,-3.0,-8.0,0.0
