Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,10.5,-3.0,-13.0,-12.0,3.0,1.5,-17.0
OB,-10.5,0.0,-13.5,-23.5,-22.5,-7.5,-9.0,-27.5
롯데,3.0,13.5,0.0,-10.0,-9.0,6.0,4.5,-14.0
빙그레,13.0,23.5,10.0,0.0,1.0,16.0,14.5,-4.0
삼성,12.0,22.5,9.0,-1.0,0.0,15.0,13.5,-5.0
쌍방울,-3.0,7.5,-6.0,-16.0,-15.0,0.0,-1.5,-20.0
태평양,-1.5,9.0,-4.5,-14.5,-13.5,1.5,0.0,-18.5
해태,17.0,27.5,14.0,4.0,5.0,20.0,18.5,0.0
