Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,1.0,-8.5,15.0,15.0,-10.0,4.5,-6.5
LG,-1.0,0.0,-9.5,14.0,14.0,-11.0,3.5,-7.5
SK,8.5,9.5,0.0,23.5,23.5,-1.5,13.0,2.0
두산,-15.0,-14.0,-23.5,0.0,0.0,-25.0,-10.5,-21.5
롯데,-15.0,-14.0,-23.5,0.0,0.0,-25.0,-10.5,-21.5
삼성,10.0,11.0,1.5,25.0,25.0,0.0,14.5,3.5
한화,-4.5,-3.5,-13.0,10.5,10.5,-14.5,0.0,-11.0
현대,6.5,7.5,-2.0,21.5,21.5,-3.5,11.0,0.0
