Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-4.5,-13.5,-3.5,-20.5,-4.5,-3.0,-24.5,2.0
LG,4.5,0.0,-9.0,1.0,-16.0,0.0,1.5,-20.0,6.5
NC,13.5,9.0,0.0,10.0,-7.0,9.0,10.5,-11.0,15.5
SK,3.5,-1.0,-10.0,0.0,-17.0,-1.0,0.5,-21.0,5.5
넥센,20.5,16.0,7.0,17.0,0.0,16.0,17.5,-4.0,22.5
두산,4.5,0.0,-9.0,1.0,-16.0,0.0,1.5,-20.0,6.5
롯데,3.0,-1.5,-10.5,-0.5,-17.5,-1.5,0.0,-21.5,5.0
삼성,24.5,20.0,11.0,21.0,4.0,20.0,21.5,0.0,26.5
한화,-2.0,-6.5,-15.5,-5.5,-22.5,-6.5,-5.0,-26.5,0.0
