Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,20.0,-7.5,-3.5,-9.0,9.0,3.5,-21.5
SK,-20.0,0.0,-27.5,-23.5,-29.0,-11.0,-16.5,-41.5
두산,7.5,27.5,0.0,4.0,-1.5,16.5,11.0,-14.0
롯데,3.5,23.5,-4.0,0.0,-5.5,12.5,7.0,-18.0
삼성,9.0,29.0,1.5,5.5,0.0,18.0,12.5,-12.5
한화,-9.0,11.0,-16.5,-12.5,-18.0,0.0,-5.5,-30.5
해태,-3.5,16.5,-11.0,-7.0,-12.5,5.5,0.0,-25.0
현대,21.5,41.5,14.0,18.0,12.5,30.5,25.0,0.0
