Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,20.5,-8.5,-2.0,-7.0,8.5,5.5,-15.0
SK,-20.5,0.0,-29.0,-22.5,-27.5,-12.0,-15.0,-35.5
두산,8.5,29.0,0.0,6.5,1.5,17.0,14.0,-6.5
롯데,2.0,22.5,-6.5,0.0,-5.0,10.5,7.5,-13.0
삼성,7.0,27.5,-1.5,5.0,0.0,15.5,12.5,-8.0
한화,-8.5,12.0,-17.0,-10.5,-15.5,0.0,-3.0,-23.5
해태,-5.5,15.0,-14.0,-7.5,-12.5,3.0,0.0,-20.5
현대,15.0,35.5,6.5,13.0,8.0,23.5,20.5,0.0
