Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-19.0,1.0,-8.0,-15.0,-15.0,-8.0,-17.0,11.5
LG,19.0,0.0,20.0,11.0,4.0,4.0,11.0,2.0,30.5
NC,-1.0,-20.0,0.0,-9.0,-16.0,-16.0,-9.0,-18.0,10.5
SK,8.0,-11.0,9.0,0.0,-7.0,-7.0,0.0,-9.0,19.5
넥센,15.0,-4.0,16.0,7.0,0.0,0.0,7.0,-2.0,26.5
두산,15.0,-4.0,16.0,7.0,0.0,0.0,7.0,-2.0,26.5
롯데,8.0,-11.0,9.0,0.0,-7.0,-7.0,0.0,-9.0,19.5
삼성,17.0,-2.0,18.0,9.0,2.0,2.0,9.0,0.0,28.5
한화,-11.5,-30.5,-10.5,-19.5,-26.5,-26.5,-19.5,-28.5,0.0
