Team1_x,MBC,OB,롯데,빙그레,삼성,태평양,해태
MBC,0.0,-10.0,-4.5,-21.5,-13.5,-12.0,-18.5
OB,10.0,0.0,5.5,-11.5,-3.5,-2.0,-8.5
롯데,4.5,-5.5,0.0,-17.0,-9.0,-7.5,-14.0
빙그레,21.5,11.5,17.0,0.0,8.0,9.5,3.0
삼성,13.5,3.5,9.0,-8.0,0.0,1.5,-5.0
태평양,12.0,2.0,7.5,-9.5,-1.5,0.0,-6.5
해태,18.5,8.5,14.0,-3.0,5.0,6.5,0.0
