Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,12.5,11.5,9.5,22.0,6.0,5.5,8.0
OB,-12.5,0.0,-1.0,-3.0,9.5,-6.5,-7.0,-4.5
롯데,-11.5,1.0,0.0,-2.0,10.5,-5.5,-6.0,-3.5
삼성,-9.5,3.0,2.0,0.0,12.5,-3.5,-4.0,-1.5
쌍방울,-22.0,-9.5,-10.5,-12.5,0.0,-16.0,-16.5,-14.0
태평양,-6.0,6.5,5.5,3.5,16.0,0.0,-0.5,2.0
한화,-5.5,7.0,6.0,4.0,16.5,0.5,0.0,2.5
해태,-8.0,4.5,3.5,1.5,14.0,-2.0,-2.5,0.0
