Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,4.5,11.0,4.0,0.5,1.0,6.0,1.5,11.0
LG,-4.5,0.0,6.5,-0.5,-4.0,-3.5,1.5,-3.0,6.5
NC,-11.0,-6.5,0.0,-7.0,-10.5,-10.0,-5.0,-9.5,0.0
SK,-4.0,0.5,7.0,0.0,-3.5,-3.0,2.0,-2.5,7.0
넥센,-0.5,4.0,10.5,3.5,0.0,0.5,5.5,1.0,10.5
두산,-1.0,3.5,10.0,3.0,-0.5,0.0,5.0,0.5,10.0
롯데,-6.0,-1.5,5.0,-2.0,-5.5,-5.0,0.0,-4.5,5.0
삼성,-1.5,3.0,9.5,2.5,-1.0,-0.5,4.5,0.0,9.5
한화,-11.0,-6.5,0.0,-7.0,-10.5,-10.0,-5.0,-9.5,0.0
