Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-5.0,-11.0,-4.0,21.5,0.0,1.0,-2.5
두산,5.0,0.0,-6.0,1.0,26.5,5.0,6.0,2.5
롯데,11.0,6.0,0.0,7.0,32.5,11.0,12.0,8.5
삼성,4.0,-1.0,-7.0,0.0,25.5,4.0,5.0,1.5
쌍방울,-21.5,-26.5,-32.5,-25.5,0.0,-21.5,-20.5,-24.0
한화,0.0,-5.0,-11.0,-4.0,21.5,0.0,1.0,-2.5
해태,-1.0,-6.0,-12.0,-5.0,20.5,-1.0,0.0,-3.5
현대,2.5,-2.5,-8.5,-1.5,24.0,2.5,3.5,0.0
