Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,18.0,-8.0,1.5,-0.5,8.5,6.0,-8.5
SK,-18.0,0.0,-26.0,-16.5,-18.5,-9.5,-12.0,-26.5
두산,8.0,26.0,0.0,9.5,7.5,16.5,14.0,-0.5
롯데,-1.5,16.5,-9.5,0.0,-2.0,7.0,4.5,-10.0
삼성,0.5,18.5,-7.5,2.0,0.0,9.0,6.5,-8.0
한화,-8.5,9.5,-16.5,-7.0,-9.0,0.0,-2.5,-17.0
해태,-6.0,12.0,-14.0,-4.5,-6.5,2.5,0.0,-14.5
현대,8.5,26.5,0.5,10.0,8.0,17.0,14.5,0.0
