Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-6.0,-19.5,-22.5,-13.5,6.0,-4.0,-21.5
OB,6.0,0.0,-13.5,-16.5,-7.5,12.0,2.0,-15.5
롯데,19.5,13.5,0.0,-3.0,6.0,25.5,15.5,-2.0
빙그레,22.5,16.5,3.0,0.0,9.0,28.5,18.5,1.0
삼성,13.5,7.5,-6.0,-9.0,0.0,19.5,9.5,-8.0
쌍방울,-6.0,-12.0,-25.5,-28.5,-19.5,0.0,-10.0,-27.5
태평양,4.0,-2.0,-15.5,-18.5,-9.5,10.0,0.0,-17.5
해태,21.5,15.5,2.0,-1.0,8.0,27.5,17.5,0.0
