Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,1.5,-7.5,-5.0,-19.5,-19.0,-21.5,-18.0
OB,-1.5,0.0,-9.0,-6.5,-21.0,-20.5,-23.0,-19.5
롯데,7.5,9.0,0.0,2.5,-12.0,-11.5,-14.0,-10.5
삼성,5.0,6.5,-2.5,0.0,-14.5,-14.0,-16.5,-13.0
쌍방울,19.5,21.0,12.0,14.5,0.0,0.5,-2.0,1.5
한화,19.0,20.5,11.5,14.0,-0.5,0.0,-2.5,1.0
해태,21.5,23.0,14.0,16.5,2.0,2.5,0.0,3.5
현대,18.0,19.5,10.5,13.0,-1.5,-1.0,-3.5,0.0
