Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,5.0,9.0,3.0,4.0,11.0,-1.0,8.0
OB,-5.0,0.0,4.0,-2.0,-1.0,6.0,-6.0,3.0
롯데,-9.0,-4.0,0.0,-6.0,-5.0,2.0,-10.0,-1.0
삼성,-3.0,2.0,6.0,0.0,1.0,8.0,-4.0,5.0
쌍방울,-4.0,1.0,5.0,-1.0,0.0,7.0,-5.0,4.0
한화,-11.0,-6.0,-2.0,-8.0,-7.0,0.0,-12.0,-3.0
해태,1.0,6.0,10.0,4.0,5.0,12.0,0.0,9.0
현대,-8.0,-3.0,1.0,-5.0,-4.0,3.0,-9.0,0.0
