Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,4.5,10.0,4.0,-0.5,1.0,5.0,0.5,11.0
LG,-4.5,0.0,5.5,-0.5,-5.0,-3.5,0.5,-4.0,6.5
NC,-10.0,-5.5,0.0,-6.0,-10.5,-9.0,-5.0,-9.5,1.0
SK,-4.0,0.5,6.0,0.0,-4.5,-3.0,1.0,-3.5,7.0
넥센,0.5,5.0,10.5,4.5,0.0,1.5,5.5,1.0,11.5
두산,-1.0,3.5,9.0,3.0,-1.5,0.0,4.0,-0.5,10.0
롯데,-5.0,-0.5,5.0,-1.0,-5.5,-4.0,0.0,-4.5,6.0
삼성,-0.5,4.0,9.5,3.5,-1.0,0.5,4.5,0.0,10.5
한화,-11.0,-6.5,-1.0,-7.0,-11.5,-10.0,-6.0,-10.5,0.0
