Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,14.0,-2.5,4.0,1.0,9.0,5.0,-10.5
SK,-14.0,0.0,-16.5,-10.0,-13.0,-5.0,-9.0,-24.5
두산,2.5,16.5,0.0,6.5,3.5,11.5,7.5,-8.0
롯데,-4.0,10.0,-6.5,0.0,-3.0,5.0,1.0,-14.5
삼성,-1.0,13.0,-3.5,3.0,0.0,8.0,4.0,-11.5
한화,-9.0,5.0,-11.5,-5.0,-8.0,0.0,-4.0,-19.5
해태,-5.0,9.0,-7.5,-1.0,-4.0,4.0,0.0,-15.5
현대,10.5,24.5,8.0,14.5,11.5,19.5,15.5,0.0
