Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,0.5,-4.5,-5.0,-14.5,-16.0,-18.5,-14.0
OB,-0.5,0.0,-5.0,-5.5,-15.0,-16.5,-19.0,-14.5
롯데,4.5,5.0,0.0,-0.5,-10.0,-11.5,-14.0,-9.5
삼성,5.0,5.5,0.5,0.0,-9.5,-11.0,-13.5,-9.0
쌍방울,14.5,15.0,10.0,9.5,0.0,-1.5,-4.0,0.5
한화,16.0,16.5,11.5,11.0,1.5,0.0,-2.5,2.0
해태,18.5,19.0,14.0,13.5,4.0,2.5,0.0,4.5
현대,14.0,14.5,9.5,9.0,-0.5,-2.0,-4.5,0.0
