Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,12.0,-27.0,-14.0,-13.0,-8.0,-6.0,7.0
LG,-12.0,0.0,-39.0,-26.0,-25.0,-20.0,-18.0,-5.0
SK,27.0,39.0,0.0,13.0,14.0,19.0,21.0,34.0
두산,14.0,26.0,-13.0,0.0,1.0,6.0,8.0,21.0
롯데,13.0,25.0,-14.0,-1.0,0.0,5.0,7.0,20.0
삼성,8.0,20.0,-19.0,-6.0,-5.0,0.0,2.0,15.0
한화,6.0,18.0,-21.0,-8.0,-7.0,-2.0,0.0,13.0
히어로즈,-7.0,5.0,-34.0,-21.0,-20.0,-15.0,-13.0,0.0
