Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,-2.0,-14.0,-8.0,-8.0,-7.0,-6.0,-5.0
LG,2.0,0.0,-12.0,-6.0,-6.0,-5.0,-4.0,-3.0
SK,14.0,12.0,0.0,6.0,6.0,7.0,8.0,9.0
두산,8.0,6.0,-6.0,0.0,0.0,1.0,2.0,3.0
롯데,8.0,6.0,-6.0,0.0,0.0,1.0,2.0,3.0
삼성,7.0,5.0,-7.0,-1.0,-1.0,0.0,1.0,2.0
한화,6.0,4.0,-8.0,-2.0,-2.0,-1.0,0.0,1.0
히어로즈,5.0,3.0,-9.0,-3.0,-3.0,-2.0,-1.0,0.0
