Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,6.5,-1.0,-2.5,-1.5,5.5,-1.5,-9.5
OB,-6.5,0.0,-7.5,-9.0,-8.0,-1.0,-8.0,-16.0
롯데,1.0,7.5,0.0,-1.5,-0.5,6.5,-0.5,-8.5
빙그레,2.5,9.0,1.5,0.0,1.0,8.0,1.0,-7.0
삼성,1.5,8.0,0.5,-1.0,0.0,7.0,0.0,-8.0
쌍방울,-5.5,1.0,-6.5,-8.0,-7.0,0.0,-7.0,-15.0
태평양,1.5,8.0,0.5,-1.0,0.0,7.0,0.0,-8.0
해태,9.5,16.0,8.5,7.0,8.0,15.0,8.0,0.0
