Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,22.0,-7.5,0.5,-4.0,16.0,10.5,-22.5
SK,-22.0,0.0,-29.5,-21.5,-26.0,-6.0,-11.5,-44.5
두산,7.5,29.5,0.0,8.0,3.5,23.5,18.0,-15.0
롯데,-0.5,21.5,-8.0,0.0,-4.5,15.5,10.0,-23.0
삼성,4.0,26.0,-3.5,4.5,0.0,20.0,14.5,-18.5
한화,-16.0,6.0,-23.5,-15.5,-20.0,0.0,-5.5,-38.5
해태,-10.5,11.5,-18.0,-10.0,-14.5,5.5,0.0,-33.0
현대,22.5,44.5,15.0,23.0,18.5,38.5,33.0,0.0
