Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,7.5,12.0,16.5,4.5,19.5,25.0,-4.5
OB,-7.5,0.0,4.5,9.0,-3.0,12.0,17.5,-12.0
롯데,-12.0,-4.5,0.0,4.5,-7.5,7.5,13.0,-16.5
빙그레,-16.5,-9.0,-4.5,0.0,-12.0,3.0,8.5,-21.0
삼성,-4.5,3.0,7.5,12.0,0.0,15.0,20.5,-9.0
쌍방울,-19.5,-12.0,-7.5,-3.0,-15.0,0.0,5.5,-24.0
태평양,-25.0,-17.5,-13.0,-8.5,-20.5,-5.5,0.0,-29.5
해태,4.5,12.0,16.5,21.0,9.0,24.0,29.5,0.0
