Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,17.5,-4.0,3.5,3.5,11.5,8.0,-7.0
SK,-17.5,0.0,-21.5,-14.0,-14.0,-6.0,-9.5,-24.5
두산,4.0,21.5,0.0,7.5,7.5,15.5,12.0,-3.0
롯데,-3.5,14.0,-7.5,0.0,0.0,8.0,4.5,-10.5
삼성,-3.5,14.0,-7.5,0.0,0.0,8.0,4.5,-10.5
한화,-11.5,6.0,-15.5,-8.0,-8.0,0.0,-3.5,-18.5
해태,-8.0,9.5,-12.0,-4.5,-4.5,3.5,0.0,-15.0
현대,7.0,24.5,3.0,10.5,10.5,18.5,15.0,0.0
