Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,6.0,7.0,5.5,7.5,3.0,7.0,7.0
OB,-6.0,0.0,1.0,-0.5,1.5,-3.0,1.0,1.0
롯데,-7.0,-1.0,0.0,-1.5,0.5,-4.0,0.0,0.0
삼성,-5.5,0.5,1.5,0.0,2.0,-2.5,1.5,1.5
쌍방울,-7.5,-1.5,-0.5,-2.0,0.0,-4.5,-0.5,-0.5
태평양,-3.0,3.0,4.0,2.5,4.5,0.0,4.0,4.0
한화,-7.0,-1.0,0.0,-1.5,0.5,-4.0,0.0,0.0
해태,-7.0,-1.0,0.0,-1.5,0.5,-4.0,0.0,0.0
