Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,9.5,-2.0,-14.0,-12.0,4.0,2.5,-18.0
OB,-9.5,0.0,-11.5,-23.5,-21.5,-5.5,-7.0,-27.5
롯데,2.0,11.5,0.0,-12.0,-10.0,6.0,4.5,-16.0
빙그레,14.0,23.5,12.0,0.0,2.0,18.0,16.5,-4.0
삼성,12.0,21.5,10.0,-2.0,0.0,16.0,14.5,-6.0
쌍방울,-4.0,5.5,-6.0,-18.0,-16.0,0.0,-1.5,-22.0
태평양,-2.5,7.0,-4.5,-16.5,-14.5,1.5,0.0,-20.5
해태,18.0,27.5,16.0,4.0,6.0,22.0,20.5,0.0
