Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,2.5,-8.0,4.0,-9.5,-1.0,-3.5,-15.0,8.5
LG,-2.5,0.0,-10.5,1.5,-12.0,-3.5,-6.0,-17.5,6.0
NC,8.0,10.5,0.0,12.0,-1.5,7.0,4.5,-7.0,16.5
SK,-4.0,-1.5,-12.0,0.0,-13.5,-5.0,-7.5,-19.0,4.5
넥센,9.5,12.0,1.5,13.5,0.0,8.5,6.0,-5.5,18.0
두산,1.0,3.5,-7.0,5.0,-8.5,0.0,-2.5,-14.0,9.5
롯데,3.5,6.0,-4.5,7.5,-6.0,2.5,0.0,-11.5,12.0
삼성,15.0,17.5,7.0,19.0,5.5,14.0,11.5,0.0,23.5
한화,-8.5,-6.0,-16.5,-4.5,-18.0,-9.5,-12.0,-23.5,0.0
