Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,16.0,-1.5,5.0,2.0,11.0,6.0,-8.5
SK,-16.0,0.0,-17.5,-11.0,-14.0,-5.0,-10.0,-24.5
두산,1.5,17.5,0.0,6.5,3.5,12.5,7.5,-7.0
롯데,-5.0,11.0,-6.5,0.0,-3.0,6.0,1.0,-13.5
삼성,-2.0,14.0,-3.5,3.0,0.0,9.0,4.0,-10.5
한화,-11.0,5.0,-12.5,-6.0,-9.0,0.0,-5.0,-19.5
해태,-6.0,10.0,-7.5,-1.0,-4.0,5.0,0.0,-14.5
현대,8.5,24.5,7.0,13.5,10.5,19.5,14.5,0.0
