Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,0.0,0.5,-9.0,0.5,-21.5,-0.5,-17.0
LG,0.0,0.0,0.5,-9.0,0.5,-21.5,-0.5,-17.0
SK,-0.5,-0.5,0.0,-9.5,0.0,-22.0,-1.0,-17.5
두산,9.0,9.0,9.5,0.0,9.5,-12.5,8.5,-8.0
롯데,-0.5,-0.5,0.0,-9.5,0.0,-22.0,-1.0,-17.5
삼성,21.5,21.5,22.0,12.5,22.0,0.0,21.0,4.5
한화,0.5,0.5,1.0,-8.5,1.0,-21.0,0.0,-16.5
현대,17.0,17.0,17.5,8.0,17.5,-4.5,16.5,0.0
