Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-17.0,-16.0,-12.5,30.0,-11.5,0.0,-9.0
두산,17.0,0.0,1.0,4.5,47.0,5.5,17.0,8.0
롯데,16.0,-1.0,0.0,3.5,46.0,4.5,16.0,7.0
삼성,12.5,-4.5,-3.5,0.0,42.5,1.0,12.5,3.5
쌍방울,-30.0,-47.0,-46.0,-42.5,0.0,-41.5,-30.0,-39.0
한화,11.5,-5.5,-4.5,-1.0,41.5,0.0,11.5,2.5
해태,0.0,-17.0,-16.0,-12.5,30.0,-11.5,0.0,-9.0
현대,9.0,-8.0,-7.0,-3.5,39.0,-2.5,9.0,0.0
