Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,4.5,6.0,-5.5,5.5,1.5,3.0,-18.5
OB,-4.5,0.0,1.5,-10.0,1.0,-3.0,-1.5,-23.0
롯데,-6.0,-1.5,0.0,-11.5,-0.5,-4.5,-3.0,-24.5
삼성,5.5,10.0,11.5,0.0,11.0,7.0,8.5,-13.0
쌍방울,-5.5,-1.0,0.5,-11.0,0.0,-4.0,-2.5,-24.0
한화,-1.5,3.0,4.5,-7.0,4.0,0.0,1.5,-20.0
해태,-3.0,1.5,3.0,-8.5,2.5,-1.5,0.0,-21.5
현대,18.5,23.0,24.5,13.0,24.0,20.0,21.5,0.0
