Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-4.0,-10.0,-3.0,20.5,1.0,2.0,-2.5
두산,4.0,0.0,-6.0,1.0,24.5,5.0,6.0,1.5
롯데,10.0,6.0,0.0,7.0,30.5,11.0,12.0,7.5
삼성,3.0,-1.0,-7.0,0.0,23.5,4.0,5.0,0.5
쌍방울,-20.5,-24.5,-30.5,-23.5,0.0,-19.5,-18.5,-23.0
한화,-1.0,-5.0,-11.0,-4.0,19.5,0.0,1.0,-3.5
해태,-2.0,-6.0,-12.0,-5.0,18.5,-1.0,0.0,-4.5
현대,2.5,-1.5,-7.5,-0.5,23.0,3.5,4.5,0.0
