Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,7.0,16.5,3.5,3.5,18.0,-2.5,15.0
OB,-7.0,0.0,9.5,-3.5,-3.5,11.0,-9.5,8.0
롯데,-16.5,-9.5,0.0,-13.0,-13.0,1.5,-19.0,-1.5
삼성,-3.5,3.5,13.0,0.0,0.0,14.5,-6.0,11.5
쌍방울,-3.5,3.5,13.0,0.0,0.0,14.5,-6.0,11.5
한화,-18.0,-11.0,-1.5,-14.5,-14.5,0.0,-20.5,-3.0
해태,2.5,9.5,19.0,6.0,6.0,20.5,0.0,17.5
현대,-15.0,-8.0,1.5,-11.5,-11.5,3.0,-17.5,0.0
