Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,-2.0,3.0,4.0,3.0,3.0,0.0,2.0
OB,2.0,0.0,5.0,6.0,5.0,5.0,2.0,4.0
롯데,-3.0,-5.0,0.0,1.0,0.0,0.0,-3.0,-1.0
삼성,-4.0,-6.0,-1.0,0.0,-1.0,-1.0,-4.0,-2.0
쌍방울,-3.0,-5.0,0.0,1.0,0.0,0.0,-3.0,-1.0
태평양,-3.0,-5.0,0.0,1.0,0.0,0.0,-3.0,-1.0
한화,0.0,-2.0,3.0,4.0,3.0,3.0,0.0,2.0
해태,-2.0,-4.0,1.0,2.0,1.0,1.0,-2.0,0.0
