Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-7.0,-12.0,-16.5,-9.5,2.5,-4.5,-16.0
OB,7.0,0.0,-5.0,-9.5,-2.5,9.5,2.5,-9.0
롯데,12.0,5.0,0.0,-4.5,2.5,14.5,7.5,-4.0
빙그레,16.5,9.5,4.5,0.0,7.0,19.0,12.0,0.5
삼성,9.5,2.5,-2.5,-7.0,0.0,12.0,5.0,-6.5
쌍방울,-2.5,-9.5,-14.5,-19.0,-12.0,0.0,-7.0,-18.5
태평양,4.5,-2.5,-7.5,-12.0,-5.0,7.0,0.0,-11.5
해태,16.0,9.0,4.0,-0.5,6.5,18.5,11.5,0.0
