Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,2.0,-6.0,15.0,20.5,-9.0,5.5,-9.0
LG,-2.0,0.0,-8.0,13.0,18.5,-11.0,3.5,-11.0
SK,6.0,8.0,0.0,21.0,26.5,-3.0,11.5,-3.0
두산,-15.0,-13.0,-21.0,0.0,5.5,-24.0,-9.5,-24.0
롯데,-20.5,-18.5,-26.5,-5.5,0.0,-29.5,-15.0,-29.5
삼성,9.0,11.0,3.0,24.0,29.5,0.0,14.5,0.0
한화,-5.5,-3.5,-11.5,9.5,15.0,-14.5,0.0,-14.5
현대,9.0,11.0,3.0,24.0,29.5,0.0,14.5,0.0
