Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,4.0,-15.0,-7.0,-5.0,-4.0,-4.0,5.0
LG,-4.0,0.0,-19.0,-11.0,-9.0,-8.0,-8.0,1.0
SK,15.0,19.0,0.0,8.0,10.0,11.0,11.0,20.0
두산,7.0,11.0,-8.0,0.0,2.0,3.0,3.0,12.0
롯데,5.0,9.0,-10.0,-2.0,0.0,1.0,1.0,10.0
삼성,4.0,8.0,-11.0,-3.0,-1.0,0.0,0.0,9.0
한화,4.0,8.0,-11.0,-3.0,-1.0,0.0,0.0,9.0
히어로즈,-5.0,-1.0,-20.0,-12.0,-10.0,-9.0,-9.0,0.0
