Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,21.5,-9.5,-5.5,-10.0,8.0,4.5,-20.5
SK,-21.5,0.0,-31.0,-27.0,-31.5,-13.5,-17.0,-42.0
두산,9.5,31.0,0.0,4.0,-0.5,17.5,14.0,-11.0
롯데,5.5,27.0,-4.0,0.0,-4.5,13.5,10.0,-15.0
삼성,10.0,31.5,0.5,4.5,0.0,18.0,14.5,-10.5
한화,-8.0,13.5,-17.5,-13.5,-18.0,0.0,-3.5,-28.5
해태,-4.5,17.0,-14.0,-10.0,-14.5,3.5,0.0,-25.0
현대,20.5,42.0,11.0,15.0,10.5,28.5,25.0,0.0
