Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,17.5,17.5,11.5,26.0,9.0,8.5,10.0
OB,-17.5,0.0,0.0,-6.0,8.5,-8.5,-9.0,-7.5
롯데,-17.5,0.0,0.0,-6.0,8.5,-8.5,-9.0,-7.5
삼성,-11.5,6.0,6.0,0.0,14.5,-2.5,-3.0,-1.5
쌍방울,-26.0,-8.5,-8.5,-14.5,0.0,-17.0,-17.5,-16.0
태평양,-9.0,8.5,8.5,2.5,17.0,0.0,-0.5,1.0
한화,-8.5,9.0,9.0,3.0,17.5,0.5,0.0,1.5
해태,-10.0,7.5,7.5,1.5,16.0,-1.0,-1.5,0.0
